"HT","Psn","mm","ndvi"
0.138121626683758,0.766666666666667,42.6666666666667,0.681165634924585
0.234183941678295,0.79,42.6666666666667,0.707661841722082
0.659989680415446,0.793333333333333,42.6666666666667,0.710325145484811
10.019532290151,0.79,56,0.650454621116431
2.75554701676025,0.59,80,0.498483929654336
0.436578504248779,0.56,80,0.488168273444347
0.71502208908551,0.663333333333333,42.6666666666667,0.637751464722816
0.845014974872561,0.706666666666667,42.6666666666667,0.637767238493579
1.19067989215896,0.436666666666667,42.6666666666667,0.546588671791707
0.893735835795104,0.39,42.6666666666667,0.550139620366852
3.02478756385295,0.443333333333333,42.6666666666667,0.56404907805523
2.54740379887624,0.376666666666667,42.6666666666667,0.560981744282213
1.39064786203636,0.433333333333333,42.6666666666667,0.572857503355856
0.292567876585752,0.596666666666667,42.6666666666667,0.588833195869016
0.184709787145873,0.69,48,0.622573170880221
0.504775405888619,0.756666666666667,42.6666666666667,0.676193466333985
7.06510558408759,0.675,56,0.605307534562584
4.4911149715434,0.666666666666667,42.6666666666667,0.656034365828278
5.20651861350792,0.62,42.6666666666667,0.66733560748241
10.758193911653,0.64,80,0.622702702702703
6.53852056374702,0.58,80,0.538714090287278
1.77469345448369,0.53,80,0.467234042553192
4.1392377235036,0.566666666666667,42.6666666666667,0.580970112756274
11.5864617156523,0.496666666666667,42.6666666666667,0.584047217136385
1.68314576844314,0.263333333333333,42.6666666666667,0.521651019655224
0.590829701294452,0.3,42.6666666666667,0.529632382571993
0.211745180414725,0.446666666666667,42.6666666666667,0.547245209248426
0.49222039124119,0.34,42.6666666666667,0.537637483839989
3.58077832568336,0.326666666666667,42.6666666666667,0.542258961293758
2.34905063526481,0.426666666666667,42.6666666666667,0.56263054630516
0.4849252929372,0.653333333333333,42.6666666666667,0.622399062547148
0.938226841551821,0.635,56,0.578286327114847
1.83207682896203,0.613333333333333,42.6666666666667,0.638727881038693
6.97409785758314,0.526666666666667,42.6666666666667,0.650210529623665
10.8802697672953,0.69,80,0.637404580152672
9.92482614526221,0.53,80,0.543460601137287
1.09398490649314,0.34,80,0.437531110004978
0.101137301095867,0.31,80,0.41947392708814
10.3182296418275,0.58,56,0.517964258816702
0.764666942294768,0.495,48,0.518194471758893
1.40179325734654,0.455,48,0.489814784621906
0.123960320353778,0.376666666666667,42.6666666666667,0.526920705434951
0.185027878556286,0.256666666666667,42.6666666666667,0.527753905937335
0.0237729384864144,0.396666666666667,42.6666666666667,0.538867816228736
0.133787647853257,0.416666666666667,42.6666666666667,0.52644243006498
1.38753737656396,0.266666666666667,42.6666666666667,0.527069845977591
1.36456388959084,0.28,42.6666666666667,0.528263678606777
0.290115082409257,0.5,42.6666666666667,0.564086271397604
0.183657648230336,0.595,56,0.602311201621956
1.19851788106398,0.525,56,0.557666401135898
1.4394765883285,0.6,42.6666666666667,0.64739391346553
2.35972594259416,0.6,42.6666666666667,0.678336250476754
0.381572941662013,0.66,42.6666666666667,0.685602136401017
10.0522168900313,0.66,80,0.609429413340477
8.94230375458766,0.51,80,0.527661795407098
0.259115102734263,0.34,80,0.436742607852642
0.0885628117485804,0.44,80,0.527298850574713
3.45464355662017,0.345,56,0.494572843375132
2.08746295247523,0.466666666666667,42.6666666666667,0.532082107320624
0.205123752287963,0.51,48,0.477850208969616
0.15219685676257,0.465,48,0.488417424652075
0.51309437566456,0.396666666666667,42.6666666666667,0.525569336000364
0.51975753378747,0.303333333333333,42.6666666666667,0.507861545495125
0.195577768500619,0.446666666666667,42.6666666666667,0.54682638925126
1.94158666480282,0.46,42.6666666666667,0.576958561072635
1.75616251147949,0.32,42.6666666666667,0.550025020637321
0.691677749688757,0.363333333333333,42.6666666666667,0.561824906622182
1.56116547657783,0.82,56,0.725141427966414
3.15147345162606,0.6,56,0.594367396162168
1.08449334113372,0.523333333333333,42.6666666666667,0.593608446819845
2.61334371387299,0.656666666666667,42.6666666666667,0.66241140842666
3.99918793407329,0.673333333333333,42.6666666666667,0.700739558863801
2.45082459679061,0.58,42.6666666666667,0.686384886776965
8.77999822753094,0.6,80,0.598599137931034
5.50946038760887,0.54,80,0.513440860215054
0.0955507565050324,0.53,80,0.491228070175439
0.0717183415591688,0.64,80,0.593654042988741
0.0249985445444015,0.3,40,0.566656704713744
1.70484398309664,0.185,56,0.455805059437797
0.928856704028055,0.256666666666667,42.6666666666667,0.505541086655417
0.113428576099392,0.513333333333333,42.6666666666667,0.509196436855673
0.300893668319353,0.565,48,0.501253914243464
6.35624256933386,0.563333333333333,42.6666666666667,0.535546274961962
0.164909360199002,0.443333333333333,42.6666666666667,0.539982426334588
0.759128168530976,0.566666666666667,42.6666666666667,0.600322619801834
5.05228225185018,0.696666666666667,42.6666666666667,0.63596486152575
2.69883247354681,0.46,42.6666666666667,0.592902067126341
1.80335070118495,0.38,42.6666666666667,0.57981268765405
20.2414682267905,0.89,56,0.787557109322983
10.9949353923003,0.745,56,0.722024191248692
4.49162232200372,0.535,56,0.58156852405833
0.648404847240936,0.47,42.6666666666667,0.57349049018334
1.52530271557466,0.636666666666667,42.6666666666667,0.653580186006533
4.03296913533854,0.706666666666667,42.6666666666667,0.699689865318221
0.77475888390559,0.64,42.6666666666667,0.681812353473925
9.69670922078228,0.6,80,0.577632699403917
3.91658030098775,0.54,80,0.520114122681883
0.0190169208047097,0.485,40,0.59141960460978
0.0889422504931953,0.19,56,0.483984445909408
0.799621352006022,0.196666666666667,42.6666666666667,0.511573341914842
1.20216655096734,0.303333333333333,42.6666666666667,0.509773761841684
0.586659642140515,0.53,42.6666666666667,0.533539628455417
0.227733534853783,0.52,48,0.509240237211443
2.11971769551168,0.54,48,0.534153287642843
3.09659169867462,0.603333333333333,42.6666666666667,0.576061229113486
10.9708882318861,0.616666666666667,42.6666666666667,0.600139081275562
4.42580675989529,0.543333333333333,42.6666666666667,0.593637416648277
2.40617547947218,0.436666666666667,42.6666666666667,0.584686682801211
15.0496694598407,0.825,56,0.765886748494744
10.5115766053942,0.69,56,0.67294468387011
2.39956728600531,0.5,56,0.564914360251148
2.1924653183875,0.48,42.6666666666667,0.600035904994047
3.03221412195638,0.626666666666667,42.6666666666667,0.674583214057334
3.15825798151048,0.7,42.6666666666667,0.705466922984119
2.02313475999948,0.67,48,0.688339198900746
12.5697092085323,0.67,80,0.618965517241379
8.22293059746833,0.59,80,0.577632699403917
0.487535338848847,0.665,40,0.614701108520691
0.217166264618001,0.495,56,0.51158321392346
0.0793985791178834,0.303333333333333,42.6666666666667,0.555639173918792
1.51324530087229,0.196666666666667,42.6666666666667,0.508466042497994
0.183374277263373,0.306666666666667,42.6666666666667,0.509445376731372
0.115740034026263,0.506666666666667,42.6666666666667,0.533737467619247
0.775444173262038,0.586666666666667,42.6666666666667,0.556141906645269
0.735258250387349,0.576666666666667,42.6666666666667,0.565656182460133
0.945182701946411,0.573333333333333,42.6666666666667,0.595585027953166
3.48997595917017,0.606666666666667,42.6666666666667,0.599465689128866
3.52526354677815,0.576666666666667,42.6666666666667,0.600421739853243
15.3715380474891,0.93,56,0.806470773177799
6.97515502405783,0.82,56,0.727955299458704
2.61771885198944,0.615,56,0.598890795730405
1.61308199597877,0.4,56,0.54577971172125
1.7331672294622,0.51,42.6666666666667,0.64411295167906
1.78059530845814,0.61,42.6666666666667,0.682202224457579
8.61249904756452,0.676666666666667,42.6666666666667,0.691425586998116
2.62968268989024,0.665,48,0.688634362005034
12.7431967205638,0.71,40,0.681929842701936
9.26693708158323,0.625,40,0.63930790625045
8.55107338754157,0.505,40,0.596193073073101
3.33122741450481,0.595,40,0.617100148084317
1.095389895328,0.743333333333333,37.3333333333333,0.663554733518644
0.686686578236912,0.596666666666667,42.6666666666667,0.665776588159079
0.11588385367319,0.253333333333333,42.6666666666667,0.535794050793394
0.634113360297174,0.216666666666667,42.6666666666667,0.511349541740025
1.22325000965046,0.416666666666667,42.6666666666667,0.551564962848106
0.056593918073406,0.603333333333333,42.6666666666667,0.572403285912684
0.343065649566173,0.62,48,0.568174652030916
5.48926681437688,0.653333333333333,42.6666666666667,0.583964844222699
2.38427204610991,0.563333333333333,42.6666666666667,0.569546462255156
0.340581100265682,0.613333333333333,42.6666666666667,0.583797320531637
17.0312967500066,0.905,56,0.804865895325187
13.8811545386134,0.766666666666667,37.3333333333333,0.718682508460095
3.04149496342528,0.72,56,0.675487265720792
2.1880256923243,0.525,56,0.562730129054037
0.950099299068939,0.48,56,0.575531403046155
1.973743860508,0.593333333333333,42.6666666666667,0.669113991040424
2.83278937200848,0.515,56,0.62037071555701
6.41198577097977,0.53,56,0.589051005634918
0.659957016652114,0.5,80,0.571966842501884
9.81582988050359,0.78,40,0.726732072829132
11.2202190730812,0.755,40,0.716316417773649
4.82900610914977,0.51,40,0.57755875207452
4.75033606701552,0.655,32,0.670925131166458
3.34851858578514,0.7675,32,0.704154959564361
5.33872146309596,0.835,32,0.747072569228264
0.620486870517709,0.49,42.6666666666667,0.625170980503319
0.233149668186203,0.323333333333333,42.6666666666667,0.56316072436847
1.67372239312708,0.36,42.6666666666667,0.541325802404063
3.03734032067917,0.51,42.6666666666667,0.576773356393498
0.572579042848686,0.63,42.6666666666667,0.588492272598463
1.24759489484019,0.623333333333333,42.6666666666667,0.590533632595818
1.88151264439802,0.56,42.6666666666667,0.588132630155421
1.29552630987254,0.63,42.6666666666667,0.609514779796073
20.9013940370522,0.886666666666667,42.6666666666667,0.775156673112501
19.9050874730414,0.84,56,0.760655640667262
10.9111727511771,0.72,37.3333333333333,0.686249036004886
3.11950673427043,0.59,56,0.626258946799994
5.23088643261799,0.56,56,0.604463584472471
2.74140039126313,0.54,56,0.621879798255293
2.37844841679211,0.64,56,0.672849915266989
2.46821938047357,0.59,56,0.648063649825565
1.7480199221949,0.495,56,0.598243389846888
1.7111254174856,0.52,80,0.584905660377358
10.2573539474341,0.81,40,0.735829583071274
15.7043279243266,0.785,40,0.731741125996071
0.573771066110576,0.47,32,0.545288398654916
5.68844756148913,0.6825,32,0.652270499870016
10.3563368670228,0.71,32,0.669483021879579
10.1931941556313,0.7375,32,0.672615060307473
2.69501370927022,0.6225,32,0.652349266650993
1.03191920281238,0.386666666666667,42.6666666666667,0.540393452858213
0.645013730241115,0.42,42.6666666666667,0.542939063113515
3.4859941960678,0.47,42.6666666666667,0.580492465258336
2.67328206753881,0.426666666666667,42.6666666666667,0.55517242951262
2.12585808705413,0.486666666666667,42.6666666666667,0.542524404323065
5.10943912675272,0.43,42.6666666666667,0.559675784893956
5.81971905808388,0.38,42.6666666666667,0.551027841759249
18.3859879571225,0.94,16,0.782184450739692
21.2286757140628,0.916666666666667,42.6666666666667,0.784132063981402
11.7255303383551,0.766666666666667,37.3333333333333,0.733371640491311
5.58559875110812,0.603333333333333,37.3333333333333,0.649644484547503
1.29652403988484,0.515,56,0.621859548638802
4.28902252832965,0.61,56,0.651029705226837
1.83884935034133,0.665,56,0.690528377228279
3.0114186524301,0.75,56,0.723205566390022
3.82254357455337,0.72,56,0.712053600187348
0.820819490916384,0.6,56,0.657041531207144
2.56496172714129,0.49,80,0.595153243050606
8.66887134170996,0.85,40,0.771122306192478
2.64979928274253,0.716666666666667,32,0.703214299321688
0.307747529960379,0.546666666666667,32,0.60960749684728
1.79000587557423,0.595,32,0.586966841960556
2.43478776566275,0.5425,32,0.578423743339425
1.60506622465067,0.6025,32,0.598489214976418
7.43193711147405,0.5975,32,0.628118700007512
1.99822977427947,0.325,32,0.527440213313926
2.39100146056829,0.4475,32,0.535410613866556
4.24781770377084,0.603333333333333,42.6666666666667,0.620764967737724
2.38562426722198,0.493333333333333,42.6666666666667,0.596695322698068
0.0756149236477392,0.456666666666667,42.6666666666667,0.545275172972893
1.8650826120244,0.52,42.6666666666667,0.575716553255014
0.187641362062059,0.35,42.6666666666667,0.545522659177718
7.422872395504,0.975,24,0.791393371380557
11.4527455811885,0.985,24,0.789872997096525
14.8686975496081,0.98,16,0.78534213268496
16.5050239521883,0.915,56,0.76650117808515
8.5180424366185,0.77,37.3333333333333,0.711170195447464
5.62512868458399,0.603333333333333,37.3333333333333,0.655842293465157
0.238643779401567,0.785,56,0.730353725812453
2.90963074306433,0.46,80,0.58470498860471
17.3793680772764,0.92,40,0.787586787919509
11.7509698328062,0.9,40,0.794572610387758
10.5345975344516,0.786666666666667,32,0.71689652744828
2.10871374863241,0.61,32,0.665035005271439
0.984779209556495,0.5575,32,0.586997985307694
0.600575175875176,0.56,32,0.5727089895597
1.29561947867655,0.66,32,0.609189774731809
7.14259351141088,0.6825,32,0.654463953659693
0.357835211035169,0.395,32,0.561992930162515
0.539051651296672,0.3775,32,0.534231808862394
3.46188927144615,0.64,32,0.621951194334118
6.04162306477276,0.633333333333333,42.6666666666667,0.654868808379166
0.136130363291349,0.526666666666667,42.6666666666667,0.604340133189069
1.38767250583278,0.64,42.6666666666667,0.625111532462054
1.26804740457226,0.596666666666667,42.6666666666667,0.615966520910863
0.123938473469468,0.46,42.6666666666667,0.570964278272358
0.0269816168788931,0.356666666666667,42.6666666666667,0.53297678751044
0.0431436896976055,0.403333333333333,42.6666666666667,0.542875813201722
0.540793447189511,0.595,24,0.629280256816913
7.16365100557206,0.795,24,0.698009327356061
6.21877614662966,0.915,24,0.772724227816379
7.93997491522529,0.97,24,0.792204146230881
11.9808834594762,0.99,16,0.805416248746239
12.3450797190405,0.905,56,0.74161072892364
10.8900142438321,0.81,37.3333333333333,0.729843716766296
1.14541462358808,0.613333333333333,32,0.65412930298793
5.66959762491517,0.726666666666667,32,0.67467473187147
7.15438899639451,0.73,32,0.713666058274579
1.93086801958521,0.53,32,0.612915583578374
0.575084594100051,0.493333333333333,32,0.546259120031979
0.919660483655926,0.613333333333333,32,0.575245884726953
6.31856975077839,0.706666666666667,32,0.643251517850854
1.70315450525129,0.68,32,0.662500709829972
0.0774297717670644,0.5175,32,0.612288803627592
4.71884147184585,0.5525,32,0.598964744781145
5.66840872851001,0.705,32,0.683983828399049
4.36757984831804,0.773333333333333,42.6666666666667,0.729322771134021
7.30313714003128,0.723333333333333,42.6666666666667,0.663138911434434
7.31438940791326,0.68,42.6666666666667,0.611362705675451
4.31347418840244,0.683333333333333,42.6666666666667,0.631192757777505
0.537465606571454,0.633333333333333,42.6666666666667,0.635969642001665
0.211593468961748,0.596666666666667,42.6666666666667,0.637613139226552
0.0616522429558405,0.57,24,0.644924929077919
0.499777769986707,0.705,24,0.685681216931217
2.609011501468,0.885,24,0.754121219568941
9.38869203770349,0.925,24,0.778486955976875
8.94036032082384,0.94,24,0.791346852076954
10.401375902484,0.8,56,0.685942255202524
0.104947708834953,0.55,32,0.64977698198726
0.460471674019097,0.633333333333333,32,0.66005134282261
7.0941579723019,0.753333333333333,32,0.726300645744342
3.76456625607239,0.6,32,0.645881860593633
0.0202054484704718,0.363333333333333,32,0.550231332541248
0.289978385334818,0.483333333333333,32,0.558704894572653
2.25961637190814,0.613333333333333,32,0.603503036970137
11.0632643964597,0.785,32,0.672698221949802
5.60566084862423,0.735,32,0.687089695305153
0.822666747211934,0.675,32,0.667588026283281
3.57106666053596,0.8,32,0.72354653763053
8.99276028517596,0.825,32,0.727782888403706
6.11108039301373,0.6825,32,0.639230511652669
0.314278091486131,0.603333333333333,42.6666666666667,0.555842687699153
4.26304900238026,0.703333333333333,42.6666666666667,0.584047299278155
10.3594668107607,0.76,42.6666666666667,0.651666822185618
7.80823618963065,0.756666666666667,42.6666666666667,0.666395996739168
1.00845898210829,0.82,24,0.735316659458007
0.46946763517676,0.785,24,0.729609237059753
0.231710549641172,0.845,24,0.734160611374091
2.12303399164351,0.915,24,0.757190899488451
2.35446004344716,0.93,16,0.803184713375796
4.48745057229498,0.62,80,0.557829457364341
7.48340302895234,0.626666666666667,37.3333333333333,0.564983190847578
1.65991601008719,0.63,37.3333333333333,0.538124820850182
0.155381052487426,0.49,32,0.648178852104188
0.897414927950157,0.546666666666667,32,0.660712744215887
0.221888764815339,0.66,32,0.676083206271108
3.42673969758083,0.783333333333333,32,0.731536017032281
3.93977386138365,0.7325,32,0.715391250011479
0.0235241117201791,0.533333333333333,32,0.665074483149711
0.194753644114576,0.6,32,0.686217107539749
0.254678561895697,0.703333333333333,37.3333333333333,0.701668137457956
3.40768852463227,0.765,32,0.708714986510206
6.78600415824462,0.8925,32,0.757106479631515
6.5268633026244,0.9275,32,0.78936075834305
10.486475940648,0.9425,32,0.791309115783259
10.6051585102595,0.84,32,0.727632431688602
7.22727055231101,0.6525,32,0.61611530044722
0.029973142485833,0.6125,32,0.591534799182479
0.0208565804945208,0.653333333333333,32,0.581567104942507
0.313042611278652,0.726666666666667,32,0.597685644888336
9.58889022921683,0.81,16,0.680361284555441
2.17648518043518,0.773333333333333,16,0.699624199715613
5.51087790510194,0.875,24,0.772779255225769
0.066838863057121,0.88,24,0.770066639837828
0.502984745391889,0.925,24,0.734312749253736
0.915491405271982,0.93,16,0.759052924791086
1.45942806636703,0.543333333333333,37.3333333333333,0.502179778602677
0.230407871096487,0.596666666666667,37.3333333333333,0.502603068995426
1.35432374217372,0.76,32,0.564177174264468
12.1469381529129,0.73,32,0.595685670261941
1.20912628881681,0.64,32,0.584611095623083
0.227699840056174,0.69,32,0.586879913255625
0.603330493565,0.446666666666667,32,0.625991663083072
0.326677954792069,0.43,32,0.613527238702018
0.220613058208156,0.613333333333333,32,0.655074878231009
4.36377244187157,0.823333333333333,32,0.721864926551879
5.58391972507276,0.856666666666667,32,0.768688918579024
2.78692572959969,0.81,32,0.783836277601481
4.05232204940524,0.816666666666667,32,0.797422069047572
1.19417704616823,0.793333333333333,37.3333333333333,0.78175948628058
3.57076753050142,0.86,32,0.801248898598635
8.41179762959795,0.93,32,0.809896475128181
17.2160675892738,0.9625,32,0.819511789841223
16.8261733838852,0.95,32,0.810433293781929
10.5503689485182,0.875,32,0.749929903294094
3.17227168471016,0.67,32,0.633519006646421
2.10189599776619,0.58,32,0.601959365279427
0.0211852838777313,0.605,32,0.587078151186879
1.32636887794205,0.54,37.3333333333333,0.498109873831836
0.174544327424551,0.625,16,0.550672988886539
0.941838506808507,0.78,0,0.615196932729174
4.3357424034367,0.76,32,0.571332436069987
0.443318169433643,0.61,32,0.530571992110454
1.05087861822343,0.62,32,0.526014709888314
7.68940955743314,0.665,56,0.580609462941509
5.96312374162375,0.725,56,0.617386499749533
11.4129844841121,0.756666666666667,37.3333333333333,0.678229031424832
2.45984152802751,0.463333333333333,32,0.617648952642857
0.0341162420271932,0.393333333333333,32,0.599109041369325
0.989934368281899,0.52,32,0.634082143372572
0.561428970474836,0.773333333333333,32,0.692293315023714
0.578157600897984,0.866666666666667,32,0.725421152638767
1.87292503460525,0.863333333333333,32,0.747376219614753
1.58693705891684,0.846666666666667,32,0.733536772015391
2.13542252883011,0.87,32,0.764060678860716
10.5399000169207,0.925,32,0.818731455943438
19.3754200515325,0.9525,32,0.810521392964237
20.8118516566562,0.96,32,0.811459602391827
18.093112457541,0.955,32,0.80943940659559
11.7646485952095,0.84,32,0.741740168602754
5.29857893316677,0.5525,32,0.610852131607713
5.55278047731159,0.4175,32,0.577647257212986
0.489305354276814,0.445,32,0.564843855723134
0.0429483030031516,0.483333333333333,37.3333333333333,0.503153196684025
0.0932848243628045,0.54,16,0.561413731001669
3.40002447379951,0.73,16,0.595340759857856
0.237136481531161,0.72,32,0.525114155251142
0.425818514476371,0.57,32,0.505376344086022
2.2430838976412,0.61,32,0.559197513421871
4.24073381659333,0.55,56,0.560558397133737
5.34340779092564,0.646666666666667,37.3333333333333,0.647865212958438
5.80710640702175,0.59,37.3333333333333,0.645099101328069
4.26932145017027,0.476666666666667,37.3333333333333,0.637887872658257
10.273140489388,0.516666666666667,37.3333333333333,0.660118126642469
12.3813366663434,0.75,37.3333333333333,0.728539677007064
14.2900282792735,0.89,37.3333333333333,0.779259236100462
0.64929351149498,0.456666666666667,32,0.627513131023394
1.644594382799,0.463333333333333,32,0.631930395557502
0.417582965453503,0.493333333333333,32,0.629126834924058
0.760086929563611,0.503333333333333,32,0.63042826024075
1.11064039537959,0.63,32,0.662655326208889
1.58041947704073,0.663333333333333,32,0.677074637306173
0.170095299613346,0.706666666666667,32,0.685314187748604
0.170882467145043,0.7375,32,0.670564154909798
0.137444644256619,0.7375,32,0.695423606390898
10.9044919774727,0.87,32,0.770932316023827
18.7923581380696,0.9225,32,0.787920386041395
16.888033946333,0.895,32,0.785082857619111
18.3244153665978,0.845,32,0.774509092123767
14.5793790009258,0.65,32,0.708820736152551
3.83280129541144,0.5475,32,0.662737312793518
0.419919854827492,0.4525,32,0.598518344055436
0.0508522059232299,0.41,32,0.590196539441545
0.546239204754534,0.403333333333333,37.3333333333333,0.502092483629213
1.6946611069446,0.545,16,0.583299724693884
0.686982295882753,0.68,16,0.603243105030828
0.477237497378526,0.47,32,0.512890839275919
0.431495442335393,0.57,32,0.548349739432542
0.259685092195216,0.71,32,0.616759449164958
3.64295129458582,0.535,56,0.568309166419952
6.5652944649661,0.583333333333333,37.3333333333333,0.66607993997792
3.00571165320037,0.653333333333333,37.3333333333333,0.664382039520956
0.595398800667452,0.656666666666667,37.3333333333333,0.678047013123038
1.96318364405816,0.686666666666667,37.3333333333333,0.685372476204374
13.0803388496657,0.813333333333333,37.3333333333333,0.724600823615738
14.8685968430125,0.886666666666667,37.3333333333333,0.755998166510889
14.9914733700192,0.853333333333333,37.3333333333333,0.72209382482805
